filename,width,height,class,xmin,ymin,xmax,ymax
90-normal-71.jpg,720,1280,mobil,240,1202,279,1229
90-normal-71.jpg,720,1280,truk,244,1234,273,1252
90-normal-71.jpg,720,1280,mobil,177,1203,216,1234
90-normal-71.jpg,720,1280,mobil,115,1207,157,1230
90-normal-71.jpg,720,1280,truk,76,1171,128,1204
90-normal-71.jpg,720,1280,mobil,1,1180,31,1200
90-normal-71.jpg,720,1280,motor,329,1172,354,1195
90-normal-72.jpg,720,1280,motor,698,1196,715,1211
90-normal-72.jpg,720,1280,mobil,528,1207,564,1232
90-normal-72.jpg,720,1280,mobil,497,1217,525,1246
90-normal-72.jpg,720,1280,mobil,436,1141,458,1181
90-normal-72.jpg,720,1280,mobil,173,1176,212,1204
90-normal-72.jpg,720,1280,motor,249,1242,275,1258
90-normal-72.jpg,720,1280,truk,138,1245,172,1264
90-normal-72.jpg,720,1280,mobil,77,1217,115,1243
90-normal-72.jpg,720,1280,mobil,16,1215,57,1243
90-normal-72.jpg,720,1280,truk,5,1185,53,1213
90-normal-72.jpg,720,1280,mobil,386,793,411,829
90-normal-72.jpg,720,1280,mobil,612,1125,635,1163
90-normal-72.jpg,720,1280,mobil,637,1111,657,1148
90-normal-73.jpg,720,1280,mobil,697,1209,720,1241
90-normal-73.jpg,720,1280,motor,663,1211,685,1228
90-normal-73.jpg,720,1280,mobil,680,1130,711,1172
90-normal-73.jpg,720,1280,mobil,693,1171,720,1200
90-normal-73.jpg,720,1280,mobil,663,1177,694,1200
90-normal-73.jpg,720,1280,mobil,606,1150,628,1186
90-normal-73.jpg,720,1280,mobil,572,1122,596,1159
90-normal-73.jpg,720,1280,mobil,493,1222,520,1247
90-normal-73.jpg,720,1280,mobil,470,1239,498,1260
90-normal-73.jpg,720,1280,mobil,358,1150,383,1194
90-normal-73.jpg,720,1280,mobil,79,1190,122,1216
90-normal-73.jpg,720,1280,motor,138,1202,163,1219
90-normal-73.jpg,720,1280,mobil,306,798,332,835
90-normal-74.jpg,720,1280,truk,633,1224,689,1248
90-normal-74.jpg,720,1280,mobil,599,1193,631,1212
90-normal-74.jpg,720,1280,mobil,568,1193,597,1215
90-normal-74.jpg,720,1280,mobil,586,1148,619,1189
90-normal-74.jpg,720,1280,mobil,698,1243,720,1260
90-normal-74.jpg,720,1280,mobil,416,1232,454,1254
90-normal-74.jpg,720,1280,mobil,418,1259,451,1276
90-normal-74.jpg,720,1280,mobil,507,1159,536,1200
90-normal-74.jpg,720,1280,mobil,209,789,233,830
90-normal-74.jpg,720,1280,mobil,472,1132,494,1169
90-normal-74.jpg,720,1280,mobil,438,1145,471,1186
90-normal-74.jpg,720,1280,mobil,244,1156,275,1199
90-normal-74.jpg,720,1280,motor,15,1199,37,1220
90-normal-75.jpg,720,1280,mobil,697,1235,720,1267
90-normal-75.jpg,720,1280,truk,610,1224,666,1259
90-normal-75.jpg,720,1280,motor,571,1225,593,1243
90-normal-75.jpg,720,1280,mobil,546,1195,577,1219
90-normal-75.jpg,720,1280,mobil,507,1198,541,1225
90-normal-75.jpg,720,1280,mobil,525,1150,566,1195
90-normal-75.jpg,720,1280,mobil,405,1141,437,1182
90-normal-75.jpg,720,1280,mobil,376,1156,403,1206
90-normal-75.jpg,720,1280,mobil,381,1245,418,1267
90-normal-75.jpg,720,1280,mobil,168,1176,193,1217
90-normal-75.jpg,720,1280,mobil,112,795,144,837
90-normal-75.jpg,720,1280,motor,322,874,336,898
90-normal-76.jpg,720,1280,motor,33,826,60,872
90-normal-76.jpg,720,1280,mobil,127,1216,150,1259
90-normal-76.jpg,720,1280,mobil,348,1174,377,1228
90-normal-76.jpg,720,1280,mobil,375,1154,401,1204
90-normal-76.jpg,720,1280,mobil,389,1258,435,1280
90-normal-76.jpg,720,1280,mobil,484,1204,524,1235
90-normal-76.jpg,720,1280,mobil,537,1199,575,1224
90-normal-76.jpg,720,1280,mobil,505,1154,542,1196
90-normal-76.jpg,720,1280,truk,624,1212,685,1251
90-normal-77.jpg,720,1280,mobil,211,1185,235,1229
90-normal-77.jpg,720,1280,mobil,245,1168,267,1211
90-normal-77.jpg,720,1280,mobil,355,1233,389,1254
90-normal-77.jpg,720,1280,mobil,381,1180,412,1220
90-normal-77.jpg,720,1280,mobil,414,1230,442,1258
90-normal-77.jpg,720,1280,motor,499,1258,520,1271
90-normal-77.jpg,720,1280,truk,533,1256,592,1280
90-normal-77.jpg,720,1280,mobil,667,1255,699,1280
90-normal-78.jpg,720,1280,truk,562,1239,624,1276
90-normal-78.jpg,720,1280,motor,532,1251,549,1267
90-normal-78.jpg,720,1280,mobil,399,1234,433,1268
90-normal-78.jpg,720,1280,mobil,341,1243,373,1271
90-normal-78.jpg,720,1280,mobil,359,1191,379,1232
90-normal-78.jpg,720,1280,mobil,375,1193,397,1228
90-normal-78.jpg,720,1280,mobil,264,1221,289,1261
90-normal-78.jpg,720,1280,mobil,216,1194,237,1237
90-normal-78.jpg,720,1280,mobil,183,1212,207,1263
90-normal-79.jpg,720,1280,mobil,702,1259,720,1280
90-normal-79.jpg,720,1280,truk,523,1261,592,1280
90-normal-79.jpg,720,1280,motor,493,1268,507,1280
90-normal-79.jpg,720,1280,mobil,319,1261,350,1280
90-normal-79.jpg,720,1280,mobil,273,1208,294,1250
90-normal-79.jpg,720,1280,mobil,292,1211,312,1250
90-normal-79.jpg,720,1280,mobil,249,1264,290,1280
90-normal-79.jpg,720,1280,mobil,172,1232,196,1276
90-normal-79.jpg,720,1280,mobil,119,1204,142,1252
90-normal-79.jpg,720,1280,mobil,80,1225,111,1274
90-normal-8.jpg,720,1280,truk,313,1222,380,1266
90-normal-80.jpg,720,1280,mobil,40,1219,64,1259
90-normal-80.jpg,720,1280,mobil,148,1198,170,1245
90-normal-80.jpg,720,1280,mobil,168,1204,186,1250
90-normal-80.jpg,720,1280,mobil,120,1258,155,1280
90-normal-80.jpg,720,1280,mobil,666,1256,720,1280
90-normal-81.jpg,720,1280,mobil,132,1243,153,1280
90-normal-81.jpg,720,1280,mobil,150,1241,170,1280
90-normal-82.jpg,720,1280,mobil,1,1156,24,1202
90-normal-82.jpg,720,1280,mobil,1,1234,31,1260
90-normal-82.jpg,720,1280,mobil,68,1235,111,1261
90-normal-82.jpg,720,1280,truk,393,1212,463,1239
90-normal-82.jpg,720,1280,mobil,431,1235,462,1261
90-normal-82.jpg,720,1280,mobil,619,1180,683,1208
90-normal-83.jpg,720,1280,mobil,672,1154,701,1180
90-normal-83.jpg,720,1280,truk,614,1152,668,1176
90-normal-83.jpg,720,1280,mobil,455,1199,483,1220
90-normal-83.jpg,720,1280,truk,375,1182,445,1221
90-normal-83.jpg,720,1280,mobil,16,1230,59,1267
90-normal-84.jpg,720,1280,truk,335,1181,403,1220
90-normal-84.jpg,720,1280,mobil,444,1189,479,1212
90-normal-84.jpg,720,1280,truk,570,1147,633,1181
90-normal-84.jpg,720,1280,mobil,658,1145,686,1174
90-normal-85.jpg,720,1280,mobil,662,1138,685,1164
90-normal-85.jpg,720,1280,mobil,433,1186,463,1212
90-normal-85.jpg,720,1280,motor,258,1193,283,1217
90-normal-85.jpg,720,1280,truk,540,1159,602,1187
90-normal-85.jpg,720,1280,truk,294,1187,370,1226
90-normal-86.jpg,720,1280,motor,193,1191,218,1212
90-normal-86.jpg,720,1280,truk,229,1187,303,1225
90-normal-86.jpg,720,1280,mobil,392,1189,424,1215
90-normal-86.jpg,720,1280,truk,471,1167,544,1198
90-normal-86.jpg,720,1280,mobil,627,1147,664,1173
90-normal-87.jpg,720,1280,mobil,619,1147,654,1171
90-normal-87.jpg,720,1280,motor,680,1167,702,1185
90-normal-87.jpg,720,1280,truk,436,1169,501,1206
90-normal-87.jpg,720,1280,mobil,366,1195,401,1222
90-normal-87.jpg,720,1280,truk,183,1190,266,1233
90-normal-87.jpg,720,1280,motor,149,1199,175,1221
90-normal-88.jpg,720,1280,motor,131,1225,157,1242
90-normal-88.jpg,720,1280,truk,168,1215,246,1255
90-normal-88.jpg,720,1280,mobil,360,1208,397,1233
90-normal-88.jpg,720,1280,truk,420,1177,490,1212
90-normal-88.jpg,720,1280,truk,559,1190,579,1208
90-normal-88.jpg,720,1280,motor,614,1174,636,1190
90-normal-88.jpg,720,1280,mobil,644,1134,667,1160
90-normal-89.jpg,720,1280,motor,72,1229,90,1245
90-normal-89.jpg,720,1280,truk,112,1224,190,1256
90-normal-89.jpg,720,1280,mobil,322,1211,351,1241
90-normal-89.jpg,720,1280,truk,368,1187,433,1224
90-normal-89.jpg,720,1280,motor,438,1217,459,1237
90-normal-89.jpg,720,1280,motor,502,1204,524,1222
90-normal-89.jpg,720,1280,mobil,620,1145,649,1169
90-normal-89.jpg,720,1280,mobil,696,1121,719,1150
90-normal-9.jpg,720,1280,truk,296,1210,354,1263
90-normal-90.jpg,720,1280,mobil,653,1220,680,1245
90-normal-90.jpg,720,1280,mobil,375,1261,403,1280
0-normal-01.jpg,1280,720,motor,1162,127,1174,142
0-normal-01.jpg,1280,720,motor,1197,214,1208,231
0-normal-01.jpg,1280,720,truk,1175,243,1210,291
0-normal-01.jpg,1280,720,mobil,1251,540,1277,580
0-normal-01.jpg,1280,720,motor,1162,127,1174,142
0-normal-01.jpg,1280,720,motor,1197,214,1208,231
0-normal-01.jpg,1280,720,truk,1175,243,1210,291
0-normal-01.jpg,1280,720,mobil,1251,540,1277,580
0-normal-02.jpg,1280,720,motor,1164,133,1175,149
0-normal-02.jpg,1280,720,truk,1172,243,1208,291
0-normal-02.jpg,1280,720,motor,1197,218,1209,234
0-normal-02.jpg,1280,720,mobil,1251,544,1277,587
0-normal-02.jpg,1280,720,motor,1164,133,1175,149
0-normal-02.jpg,1280,720,truk,1172,243,1208,291
0-normal-02.jpg,1280,720,motor,1197,218,1209,234
0-normal-02.jpg,1280,720,mobil,1251,544,1277,587
0-normal-03.jpg,1280,720,truk,1224,274,1265,326
0-normal-03.jpg,1280,720,truk,957,1,1055,36
0-normal-03.jpg,1280,720,truk,1224,274,1265,326
0-normal-03.jpg,1280,720,truk,957,1,1055,36
0-normal-04.jpg,1280,720,truk,1238,280,1279,334
0-normal-04.jpg,1280,720,truk,983,44,1085,83
0-normal-04.jpg,1280,720,truk,1238,280,1279,334
0-normal-04.jpg,1280,720,truk,983,44,1085,83
0-normal-05.jpg,1280,720,truk,1235,305,1278,361
0-normal-05.jpg,1280,720,truk,991,107,1107,152
0-normal-05.jpg,1280,720,truk,1235,305,1278,361
0-normal-05.jpg,1280,720,truk,991,107,1107,152
0-normal-06.jpg,1280,720,truk,1237,316,1279,370
0-normal-06.jpg,1280,720,truk,1005,169,1115,206
0-normal-06.jpg,1280,720,truk,1237,316,1279,370
0-normal-06.jpg,1280,720,truk,1005,169,1115,206
0-normal-07.jpg,1280,720,truk,1020,226,1128,264
0-normal-07.jpg,1280,720,truk,1227,327,1276,382
0-normal-07.jpg,1280,720,truk,1020,226,1128,264
0-normal-07.jpg,1280,720,truk,1227,327,1276,382
0-normal-08.jpg,1280,720,truk,1226,347,1267,401
0-normal-08.jpg,1280,720,truk,1024,294,1143,336
0-normal-08.jpg,1280,720,truk,1226,347,1267,401
0-normal-08.jpg,1280,720,truk,1024,294,1143,336
0-normal-09.jpg,1280,720,truk,1215,367,1263,423
0-normal-09.jpg,1280,720,truk,1037,367,1155,409
0-normal-09.jpg,1280,720,truk,1215,367,1263,423
0-normal-09.jpg,1280,720,truk,1037,367,1155,409
0-normal-10.jpg,1280,720,truk,1040,461,1163,504
0-normal-10.jpg,1280,720,truk,1203,409,1250,464
0-normal-10.jpg,1280,720,truk,1040,461,1163,504
0-normal-10.jpg,1280,720,truk,1203,409,1250,464
0-normal-11.jpg,1280,720,truk,1066,516,1195,560
0-normal-11.jpg,1280,720,truk,1208,393,1255,450
0-normal-11.jpg,1280,720,truk,1066,516,1195,560
0-normal-11.jpg,1280,720,truk,1208,393,1255,450
0-normal-12.jpg,1280,720,truk,1057,641,1187,693
0-normal-12.jpg,1280,720,truk,1197,462,1239,522
0-normal-12.jpg,1280,720,truk,1057,641,1187,693
0-normal-12.jpg,1280,720,truk,1197,462,1239,522
0-normal-13.jpg,1280,720,truk,1190,464,1235,523
0-normal-13.jpg,1280,720,truk,1087,35,1120,96
0-normal-13.jpg,1280,720,truk,1190,464,1235,523
0-normal-13.jpg,1280,720,truk,1087,35,1120,96
0-normal-14.jpg,1280,720,truk,1113,170,1145,234
0-normal-14.jpg,1280,720,truk,1174,501,1220,568
0-normal-14.jpg,1280,720,truk,1113,170,1145,234
0-normal-14.jpg,1280,720,truk,1174,501,1220,568
0-normal-15.jpg,1280,720,motor,1096,105,1110,121
0-normal-15.jpg,1280,720,truk,1134,283,1175,350
0-normal-15.jpg,1280,720,truk,1177,504,1223,568
0-normal-15.jpg,1280,720,motor,1096,105,1110,121
0-normal-15.jpg,1280,720,truk,1134,283,1175,350
0-normal-15.jpg,1280,720,truk,1177,504,1223,568
0-normal-16.jpg,1280,720,truk,1165,544,1205,607
0-normal-16.jpg,1280,720,truk,1163,441,1204,515
0-normal-16.jpg,1280,720,motor,1124,256,1141,273
0-normal-16.jpg,1280,720,mobil,1076,98,1098,125
0-normal-16.jpg,1280,720,truk,1084,38,1116,104
0-normal-16.jpg,1280,720,truk,1165,544,1205,607
0-normal-16.jpg,1280,720,truk,1163,441,1204,515
0-normal-16.jpg,1280,720,motor,1124,256,1141,273
0-normal-16.jpg,1280,720,mobil,1076,98,1098,125
0-normal-16.jpg,1280,720,truk,1084,38,1116,104
0-normal-17.jpg,1280,720,truk,1192,612,1235,690
0-normal-17.jpg,1280,720,truk,1155,579,1192,638
0-normal-17.jpg,1280,720,motor,1151,423,1167,437
0-normal-17.jpg,1280,720,mobil,1096,244,1121,275
0-normal-17.jpg,1280,720,truk,1098,151,1128,223
0-normal-17.jpg,1280,720,mobil,1082,67,1108,99
0-normal-17.jpg,1280,720,motor,1084,11,1098,25
0-normal-17.jpg,1280,720,truk,1192,612,1235,690
0-normal-17.jpg,1280,720,truk,1155,579,1192,638
0-normal-17.jpg,1280,720,motor,1151,423,1167,437
0-normal-17.jpg,1280,720,mobil,1096,244,1121,275
0-normal-17.jpg,1280,720,truk,1098,151,1128,223
0-normal-17.jpg,1280,720,mobil,1082,67,1108,99
0-normal-17.jpg,1280,720,motor,1084,11,1098,25
0-normal-18.jpg,1280,720,motor,1172,619,1186,634
0-normal-18.jpg,1280,720,truk,1138,618,1174,682
0-normal-18.jpg,1280,720,mobil,1123,414,1145,446
0-normal-18.jpg,1280,720,truk,1114,287,1144,361
0-normal-18.jpg,1280,720,mobil,1102,191,1123,223
0-normal-18.jpg,1280,720,motor,1104,131,1114,143
0-normal-18.jpg,1280,720,mobil,1095,51,1111,80
0-normal-18.jpg,1280,720,mobil,1074,16,1091,41
0-normal-18.jpg,1280,720,motor,1172,619,1186,634
0-normal-18.jpg,1280,720,truk,1138,618,1174,682
0-normal-18.jpg,1280,720,mobil,1123,414,1145,446
0-normal-18.jpg,1280,720,truk,1114,287,1144,361
0-normal-18.jpg,1280,720,mobil,1102,191,1123,223
0-normal-18.jpg,1280,720,motor,1104,131,1114,143
0-normal-18.jpg,1280,720,mobil,1095,51,1111,80
0-normal-18.jpg,1280,720,mobil,1074,16,1091,41
0-normal-19.jpg,1280,720,truk,1101,76,1120,114
0-normal-19.jpg,1280,720,mobil,1107,182,1125,211
0-normal-19.jpg,1280,720,mobil,1085,169,1103,196
0-normal-19.jpg,1280,720,motor,1115,267,1127,281
0-normal-19.jpg,1280,720,mobil,1109,330,1133,365
0-normal-19.jpg,1280,720,truk,1121,440,1153,517
0-normal-19.jpg,1280,720,mobil,1138,610,1164,645
0-normal-19.jpg,1280,720,truk,1112,662,1159,720
0-normal-19.jpg,1280,720,truk,1101,76,1120,114
0-normal-19.jpg,1280,720,mobil,1107,182,1125,211
0-normal-19.jpg,1280,720,mobil,1085,169,1103,196
0-normal-19.jpg,1280,720,motor,1115,267,1127,281
0-normal-19.jpg,1280,720,mobil,1109,330,1133,365
0-normal-19.jpg,1280,720,truk,1121,440,1153,517
0-normal-19.jpg,1280,720,mobil,1138,610,1164,645
0-normal-19.jpg,1280,720,truk,1112,662,1159,720
0-normal-20.jpg,1280,720,truk,1094,164,1118,207
0-normal-20.jpg,1280,720,mobil,1108,279,1126,308
0-normal-20.jpg,1280,720,mobil,1087,293,1107,322
0-normal-20.jpg,1280,720,motor,1122,372,1134,388
0-normal-20.jpg,1280,720,mobil,1122,441,1148,481
0-normal-20.jpg,1280,720,truk,1135,564,1180,649
0-normal-20.jpg,1280,720,truk,1128,668,1168,720
0-normal-20.jpg,1280,720,truk,1094,164,1118,207
0-normal-20.jpg,1280,720,mobil,1108,279,1126,308
0-normal-20.jpg,1280,720,mobil,1087,293,1107,322
0-normal-20.jpg,1280,720,motor,1122,372,1134,388
0-normal-20.jpg,1280,720,mobil,1122,441,1148,481
0-normal-20.jpg,1280,720,truk,1135,564,1180,649
0-normal-20.jpg,1280,720,truk,1128,668,1168,720
0-normal-21.jpg,1280,720,truk,1108,286,1131,333
0-normal-21.jpg,1280,720,mobil,1123,410,1144,442
0-normal-21.jpg,1280,720,mobil,1108,443,1133,475
0-normal-21.jpg,1280,720,motor,1136,511,1156,529
0-normal-21.jpg,1280,720,mobil,1139,588,1165,626
0-normal-21.jpg,1280,720,truk,1126,690,1157,720
0-normal-21.jpg,1280,720,truk,1108,286,1131,333
0-normal-21.jpg,1280,720,mobil,1123,410,1144,442
0-normal-21.jpg,1280,720,mobil,1108,443,1133,475
0-normal-21.jpg,1280,720,motor,1136,511,1156,529
0-normal-21.jpg,1280,720,mobil,1139,588,1165,626
0-normal-21.jpg,1280,720,truk,1126,690,1157,720
0-normal-22.jpg,1280,720,truk,1120,421,1145,469
0-normal-22.jpg,1280,720,mobil,1136,553,1160,586
0-normal-22.jpg,1280,720,mobil,1134,597,1157,634
0-normal-22.jpg,1280,720,motor,1156,665,1171,681
0-normal-22.jpg,1280,720,truk,1120,421,1145,469
0-normal-22.jpg,1280,720,mobil,1136,553,1160,586
0-normal-22.jpg,1280,720,mobil,1134,597,1157,634
0-normal-22.jpg,1280,720,motor,1156,665,1171,681
0-normal-23.jpg,1280,720,truk,1086,15,1110,57
0-normal-23.jpg,1280,720,truk,1076,61,1103,126
0-normal-23.jpg,1280,720,truk,1142,557,1169,607
0-normal-23.jpg,1280,720,mobil,1163,694,1186,720
0-normal-23.jpg,1280,720,truk,1086,15,1110,57
0-normal-23.jpg,1280,720,truk,1076,61,1103,126
0-normal-23.jpg,1280,720,truk,1142,557,1169,607
0-normal-23.jpg,1280,720,mobil,1163,694,1186,720
0-normal-24.jpg,1280,720,motor,1092,61,1111,78
0-normal-24.jpg,1280,720,truk,1099,108,1119,154
0-normal-24.jpg,1280,720,truk,1089,185,1124,258
0-normal-24.jpg,1280,720,motor,1092,61,1111,78
0-normal-24.jpg,1280,720,truk,1099,108,1119,154
0-normal-24.jpg,1280,720,truk,1089,185,1124,258
0-normal-25.jpg,1280,720,mobil,1071,24,1095,51
0-normal-25.jpg,1280,720,mobil,1083,71,1104,101
0-normal-25.jpg,1280,720,motor,1103,170,1119,189
0-normal-25.jpg,1280,720,truk,1103,210,1128,257
0-normal-25.jpg,1280,720,truk,1108,320,1144,398
0-normal-25.jpg,1280,720,mobil,1071,24,1095,51
0-normal-25.jpg,1280,720,mobil,1083,71,1104,101
0-normal-25.jpg,1280,720,motor,1103,170,1119,189
0-normal-25.jpg,1280,720,truk,1103,210,1128,257
0-normal-25.jpg,1280,720,truk,1108,320,1144,398
0-normal-26.jpg,1280,720,mobil,1088,140,1111,170
0-normal-26.jpg,1280,720,mobil,1100,194,1123,221
0-normal-26.jpg,1280,720,motor,1114,299,1131,316
0-normal-26.jpg,1280,720,truk,1116,335,1139,384
0-normal-26.jpg,1280,720,truk,1132,485,1166,571
0-normal-26.jpg,1280,720,mobil,1099,7,1116,37
0-normal-26.jpg,1280,720,mobil,1088,140,1111,170
0-normal-26.jpg,1280,720,mobil,1100,194,1123,221
0-normal-26.jpg,1280,720,motor,1114,299,1131,316
0-normal-26.jpg,1280,720,truk,1116,335,1139,384
0-normal-26.jpg,1280,720,truk,1132,485,1166,571
0-normal-26.jpg,1280,720,mobil,1099,7,1116,37
0-normal-27.jpg,1280,720,mobil,1106,75,1124,107
0-normal-27.jpg,1280,720,mobil,1101,269,1126,302
0-normal-27.jpg,1280,720,mobil,1113,326,1134,358
0-normal-27.jpg,1280,720,truk,1127,475,1158,531
0-normal-27.jpg,1280,720,truk,1155,674,1185,718
0-normal-27.jpg,1280,720,mobil,1106,75,1124,107
0-normal-27.jpg,1280,720,mobil,1101,269,1126,302
0-normal-27.jpg,1280,720,mobil,1113,326,1134,358
0-normal-27.jpg,1280,720,truk,1127,475,1158,531
0-normal-27.jpg,1280,720,truk,1155,674,1185,718
0-normal-28.jpg,1280,720,mobil,1103,118,1131,155
0-normal-28.jpg,1280,720,mobil,1122,387,1148,421
0-normal-28.jpg,1280,720,mobil,1137,452,1158,483
0-normal-28.jpg,1280,720,truk,1166,607,1195,667
0-normal-28.jpg,1280,720,mobil,1103,118,1131,155
0-normal-28.jpg,1280,720,mobil,1122,387,1148,421
0-normal-28.jpg,1280,720,mobil,1137,452,1158,483
0-normal-28.jpg,1280,720,truk,1166,607,1195,667
0-normal-29.jpg,1280,720,mobil,1070,59,1094,88
0-normal-29.jpg,1280,720,motor,1102,156,1116,176
0-normal-29.jpg,1280,720,mobil,1112,174,1139,212
0-normal-29.jpg,1280,720,mobil,1144,518,1173,557
0-normal-29.jpg,1280,720,mobil,1162,594,1193,632
0-normal-29.jpg,1280,720,mobil,1070,59,1094,88
0-normal-29.jpg,1280,720,motor,1102,156,1116,176
0-normal-29.jpg,1280,720,mobil,1112,174,1139,212
0-normal-29.jpg,1280,720,mobil,1144,518,1173,557
0-normal-29.jpg,1280,720,mobil,1162,594,1193,632
0-normal-30.jpg,1280,720,mobil,1097,200,1117,233
0-normal-30.jpg,1280,720,mobil,1128,275,1154,310
0-normal-30.jpg,1280,720,mobil,1097,200,1117,233
0-normal-30.jpg,1280,720,mobil,1128,275,1154,310
0-normal-31.jpg,1280,720,mobil,1112,336,1132,367
0-normal-31.jpg,1280,720,mobil,1141,352,1159,388
0-normal-31.jpg,1280,720,motor,1111,177,1123,194
0-normal-31.jpg,1280,720,mobil,1112,336,1132,367
0-normal-31.jpg,1280,720,mobil,1141,352,1159,388
0-normal-31.jpg,1280,720,motor,1111,177,1123,194
0-normal-32.jpg,1280,720,motor,1118,284,1134,306
0-normal-32.jpg,1280,720,mobil,1147,422,1175,461
0-normal-32.jpg,1280,720,mobil,1125,470,1153,509
0-normal-32.jpg,1280,720,motor,1153,507,1170,525
0-normal-32.jpg,1280,720,motor,1118,284,1134,306
0-normal-32.jpg,1280,720,mobil,1147,422,1175,461
0-normal-32.jpg,1280,720,mobil,1125,470,1153,509
0-normal-32.jpg,1280,720,motor,1153,507,1170,525
0-normal-33.jpg,1280,720,mobil,1054,91,1073,120
0-normal-33.jpg,1280,720,motor,1134,412,1149,430
0-normal-33.jpg,1280,720,mobil,1162,502,1188,540
0-normal-33.jpg,1280,720,mobil,1166,643,1192,681
0-normal-33.jpg,1280,720,motor,1183,635,1197,650
0-normal-33.jpg,1280,720,mobil,1054,91,1073,120
0-normal-33.jpg,1280,720,motor,1134,412,1149,430
0-normal-33.jpg,1280,720,mobil,1162,502,1188,540
0-normal-33.jpg,1280,720,mobil,1166,643,1192,681
0-normal-33.jpg,1280,720,motor,1183,635,1197,650
0-normal-34.jpg,1280,720,mobil,1082,220,1107,250
0-normal-34.jpg,1280,720,motor,1150,571,1165,592
0-normal-34.jpg,1280,720,mobil,1174,612,1200,653
0-normal-34.jpg,1280,720,mobil,1082,220,1107,250
0-normal-34.jpg,1280,720,motor,1150,571,1165,592
0-normal-34.jpg,1280,720,mobil,1174,612,1200,653
0-normal-35.jpg,1280,720,mobil,1102,340,1128,372
0-normal-35.jpg,1280,720,mobil,1102,340,1128,372
0-normal-36.jpg,1280,720,mobil,1127,481,1154,513
0-normal-36.jpg,1280,720,mobil,1127,481,1154,513
0-normal-37.jpg,1280,720,mobil,1155,632,1185,668
0-normal-37.jpg,1280,720,motor,1004,77,1016,93
0-normal-37.jpg,1280,720,mobil,1155,632,1185,668
0-normal-37.jpg,1280,720,motor,1004,77,1016,93
0-normal-38.jpg,1280,720,motor,1029,198,1049,213
0-normal-38.jpg,1280,720,motor,1029,198,1049,213
0-normal-39.jpg,1280,720,motor,1050,327,1065,344
0-normal-39.jpg,1280,720,truk,948,1,974,52
0-normal-39.jpg,1280,720,motor,1050,327,1065,344
0-normal-39.jpg,1280,720,truk,948,1,974,52
0-normal-40.jpg,1280,720,motor,1073,466,1088,483
0-normal-40.jpg,1280,720,truk,955,99,984,140
0-normal-40.jpg,1280,720,motor,1073,466,1088,483
0-normal-40.jpg,1280,720,truk,955,99,984,140
0-normal-41.jpg,1280,720,motor,1084,646,1095,662
0-normal-41.jpg,1280,720,truk,972,210,1000,256
0-normal-41.jpg,1280,720,motor,975,182,986,196
0-normal-41.jpg,1280,720,mobil,965,143,985,172
0-normal-41.jpg,1280,720,motor,1084,646,1095,662
0-normal-41.jpg,1280,720,truk,972,210,1000,256
0-normal-41.jpg,1280,720,motor,975,182,986,196
0-normal-41.jpg,1280,720,mobil,965,143,985,172
0-normal-42.jpg,1280,720,mobil,971,236,986,258
0-normal-42.jpg,1280,720,motor,981,270,991,284
0-normal-42.jpg,1280,720,mobil,935,330,956,357
0-normal-42.jpg,1280,720,truk,982,305,1010,353
0-normal-42.jpg,1280,720,mobil,971,236,986,258
0-normal-42.jpg,1280,720,motor,981,270,991,284
0-normal-42.jpg,1280,720,mobil,935,330,956,357
0-normal-42.jpg,1280,720,truk,982,305,1010,353
0-normal-43.jpg,1280,720,mobil,920,77,942,106
0-normal-43.jpg,1280,720,motor,913,166,924,180
0-normal-43.jpg,1280,720,mobil,980,315,1002,345
0-normal-43.jpg,1280,720,motor,995,359,1009,374
0-normal-43.jpg,1280,720,truk,999,405,1032,454
0-normal-43.jpg,1280,720,mobil,941,394,965,421
0-normal-43.jpg,1280,720,mobil,920,77,942,106
0-normal-43.jpg,1280,720,motor,913,166,924,180
0-normal-43.jpg,1280,720,mobil,980,315,1002,345
0-normal-43.jpg,1280,720,motor,995,359,1009,374
0-normal-43.jpg,1280,720,truk,999,405,1032,454
0-normal-43.jpg,1280,720,mobil,941,394,965,421
0-normal-44.jpg,1280,720,truk,902,25,922,60
0-normal-44.jpg,1280,720,motor,912,190,923,207
0-normal-44.jpg,1280,720,mobil,936,204,961,232
0-normal-44.jpg,1280,720,mobil,882,359,915,374
0-normal-44.jpg,1280,720,mobil,993,430,1017,464
0-normal-44.jpg,1280,720,mobil,946,482,969,510
0-normal-44.jpg,1280,720,truk,1011,480,1027,497
0-normal-44.jpg,1280,720,truk,1014,535,1051,589
0-normal-44.jpg,1280,720,truk,902,25,922,60
0-normal-44.jpg,1280,720,motor,912,190,923,207
0-normal-44.jpg,1280,720,mobil,936,204,961,232
0-normal-44.jpg,1280,720,mobil,882,359,915,374
0-normal-44.jpg,1280,720,mobil,993,430,1017,464
0-normal-44.jpg,1280,720,mobil,946,482,969,510
0-normal-44.jpg,1280,720,truk,1011,480,1027,497
0-normal-44.jpg,1280,720,truk,1014,535,1051,589
0-normal-45.jpg,1280,720,truk,896,45,919,80
0-normal-45.jpg,1280,720,mobil,965,554,988,582
0-normal-45.jpg,1280,720,mobil,1023,536,1047,574
0-normal-45.jpg,1280,720,motor,1044,593,1059,611
0-normal-45.jpg,1280,720,truk,1054,652,1090,709
0-normal-45.jpg,1280,720,mobil,887,426,925,444
